Gene,Num_seqs,Mouse_presence,Human_presence,Num_codons_hum,Length_seq
ENSG00000172915,71,1,1,2946,10809
ENSG00000172922,62,1,1,164,1089
ENSG00000172932,64,1,1,605,3636
ENSG00000172935,62,1,1,343,1782
ENSG00000172936,67,1,1,317,1860
ENSG00000172938,29,1,1,321,1617
ENSG00000172939,67,1,1,527,2523
ENSG00000172943,70,1,1,1060,5463
ENSG00000172954,67,1,1,414,1845
ENSG00000172977,65,1,1,546,1959
ENSG00000172985,69,1,1,882,5481
ENSG00000172986,71,1,1,443,2853
ENSG00000172987,68,1,1,592,2262
ENSG00000172992,67,1,1,231,1542
ENSG00000172995,69,1,1,813,3252
ENSG00000173011,61,1,1,420,1668
ENSG00000173013,39,1,1,555,3354
ENSG00000173020,63,1,1,689,4140
ENSG00000173039,69,1,1,551,2535
ENSG00000173040,66,1,1,1308,6198
ENSG00000173064,61,1,1,4416,16659
ENSG00000173065,68,1,1,562,1959
ENSG00000173068,70,1,1,1099,3873
ENSG00000173080,41,1,1,374,1593
ENSG00000173083,69,1,1,543,3420
ENSG00000173085,67,1,1,421,2250
ENSG00000173093,69,1,1,563,4035
ENSG00000173113,45,1,1,125,486
ENSG00000173114,58,1,1,708,2196
ENSG00000173120,71,1,1,1162,6201
ENSG00000173137,67,1,1,580,3033
ENSG00000173141,49,1,1,102,450
ENSG00000173145,69,1,1,800,3312
ENSG00000173153,64,1,1,423,2610
ENSG00000173156,65,1,1,210,1230
ENSG00000173157,67,1,1,1910,8394
ENSG00000173166,71,1,1,1250,6810
ENSG00000173171,66,1,1,466,3747
ENSG00000173175,67,1,1,1261,6156
ENSG00000173193,65,1,1,1801,7692
ENSG00000173198,52,1,1,337,1224
ENSG00000173207,52,1,1,79,540
ENSG00000173208,71,1,1,740,2556
ENSG00000173210,71,1,1,683,3984
ENSG00000173212,70,1,1,362,2088
ENSG00000173218,70,1,1,524,2226
ENSG00000173221,55,1,1,106,330
ENSG00000173226,70,1,1,598,4929
ENSG00000173227,69,1,1,421,1518
ENSG00000173230,69,1,1,3269,11454
ENSG00000173237,64,1,1,115,429
ENSG00000173239,72,1,1,423,1716
ENSG00000173250,63,1,1,419,1368
ENSG00000173253,71,1,1,561,2835
ENSG00000173258,49,1,1,744,5373
ENSG00000173261,68,1,1,177,624
ENSG00000173264,65,1,1,475,4044
ENSG00000173267,67,1,1,127,1425
ENSG00000173269,68,1,1,949,5283
ENSG00000173273,70,1,1,1327,4797
ENSG00000173275,63,1,1,518,1734
ENSG00000173276,58,1,1,1066,4437
ENSG00000173281,65,1,1,285,1185
ENSG00000173320,71,1,1,926,3942
ENSG00000173327,65,1,1,847,3957
ENSG00000173334,65,1,1,372,1209
ENSG00000173338,65,1,1,307,1881
ENSG00000173349,33,1,1,215,840
ENSG00000173369,67,1,1,253,2652
ENSG00000173372,51,1,1,245,1485
ENSG00000173376,71,1,1,568,2820
ENSG00000173389,63,1,1,205,1209
ENSG00000173391,67,1,1,273,2199
ENSG00000173402,70,1,1,895,2745
ENSG00000173404,43,1,1,510,2478
ENSG00000173406,72,1,1,555,2658
ENSG00000173409,68,1,1,271,1293
ENSG00000173418,59,1,1,178,876
ENSG00000173421,68,1,1,594,2580
ENSG00000173436,54,1,1,78,597
ENSG00000173442,66,1,1,1523,14652
ENSG00000173452,71,1,1,172,726
ENSG00000173464,32,1,1,199,708
ENSG00000173465,68,1,1,199,1281
ENSG00000173467,53,1,1,166,771
ENSG00000173473,67,1,1,1105,5919
ENSG00000173482,70,1,1,1465,6144
ENSG00000173486,53,1,1,142,1053
ENSG00000173511,66,1,1,207,2808
ENSG00000173517,70,1,1,1746,5766
ENSG00000173531,68,1,1,725,4044
ENSG00000173540,65,1,1,387,1380
ENSG00000173542,67,1,1,221,1344
ENSG00000173545,63,1,1,477,1932
ENSG00000173546,66,1,1,2322,10863
ENSG00000173548,65,1,1,574,2121
ENSG00000173557,65,1,1,201,1383
ENSG00000173559,68,1,1,204,1008
ENSG00000173567,61,1,1,1079,7566
ENSG00000173575,44,1,1,1828,6165
ENSG00000173578,56,1,1,333,1146
ENSG00000173581,62,1,1,280,2538
ENSG00000173585,65,1,1,369,1275
ENSG00000173588,72,1,1,701,2247
ENSG00000173597,56,1,1,296,2169
ENSG00000173599,70,1,1,1178,6564
ENSG00000173611,70,1,1,629,3552
ENSG00000173612,62,1,1,926,3117
ENSG00000173614,66,1,1,279,1428
ENSG00000173621,65,1,1,635,3195
ENSG00000173626,68,1,1,181,714
ENSG00000173627,41,1,1,367,1425
ENSG00000173638,64,1,1,591,4647
ENSG00000173641,66,1,1,170,2364
ENSG00000173653,66,1,1,329,2688
ENSG00000173662,65,1,1,841,2958
ENSG00000173673,53,1,1,186,1398
ENSG00000173674,58,1,1,144,846
ENSG00000173681,69,1,1,682,3774
ENSG00000173692,71,1,1,953,4065
ENSG00000173698,70,1,1,1017,4611
ENSG00000173699,60,1,1,192,1527
ENSG00000173702,56,1,1,512,6543
ENSG00000173705,67,1,1,629,4089
ENSG00000173706,70,1,1,1381,7536
ENSG00000173714,68,1,1,576,2232
ENSG00000173715,68,1,1,677,5112
ENSG00000173726,57,1,1,145,495
ENSG00000173728,68,1,1,147,717
ENSG00000173744,71,1,1,584,3132
ENSG00000173757,61,1,1,787,4665
ENSG00000173762,57,1,1,240,1767
ENSG00000173769,63,1,1,1692,6453
ENSG00000173786,67,1,1,421,2280
ENSG00000173801,69,1,1,745,4623
ENSG00000173805,49,1,1,619,4611
ENSG00000173809,69,1,1,395,6618
ENSG00000173812,54,1,1,113,1251
ENSG00000173818,63,1,1,282,2490
ENSG00000173821,60,1,1,5207,24015
ENSG00000173825,54,1,1,471,1662
ENSG00000173826,67,1,1,994,5148
ENSG00000173838,70,1,1,846,5583
ENSG00000173846,69,1,1,646,3480
ENSG00000173848,67,1,1,596,3387
ENSG00000173852,67,1,1,675,3705
ENSG00000173868,62,1,1,292,1662
ENSG00000173875,38,1,1,576,2481
ENSG00000173889,71,1,1,995,3513
ENSG00000173890,52,1,1,338,1065
ENSG00000173894,66,1,1,532,2685
ENSG00000173898,68,1,1,2390,11388
ENSG00000173905,70,1,1,696,3015
ENSG00000173908,67,1,1,464,1956
ENSG00000173914,66,1,1,359,1146
ENSG00000173915,43,1,1,58,177
ENSG00000173917,67,1,1,356,1383
ENSG00000173918,67,1,1,281,2121
ENSG00000173926,68,1,1,253,828
ENSG00000173928,66,1,1,229,2040
ENSG00000173930,69,1,1,724,3522
ENSG00000173947,66,1,1,191,1383
ENSG00000173950,67,1,1,393,1539
ENSG00000173960,65,1,1,259,1266
ENSG00000173988,62,1,1,587,5109
ENSG00000173991,69,1,1,167,582
ENSG00000173992,66,1,1,274,1431
ENSG00000174004,70,1,1,692,3180
ENSG00000174007,67,1,1,167,618
ENSG00000174010,69,1,1,604,2256
ENSG00000174013,66,1,1,286,1611
ENSG00000174015,68,1,1,448,1935
ENSG00000174016,36,1,1,389,1290
ENSG00000174021,50,1,1,68,306
ENSG00000174032,69,1,1,291,2160
ENSG00000174038,60,1,1,1079,4386
ENSG00000174059,69,1,1,385,2457
ENSG00000174080,67,1,1,484,3126
ENSG00000174099,72,1,1,192,1536
ENSG00000174106,68,1,1,911,4383
ENSG00000174109,58,1,1,132,1530
ENSG00000174125,50,1,1,786,2871
ENSG00000174130,35,1,1,796,3573
ENSG00000174132,59,1,1,190,855
ENSG00000174136,70,1,1,478,3078
ENSG00000174137,51,1,1,398,1845
ENSG00000174145,69,1,1,1742,5748
ENSG00000174151,68,1,1,251,1227
ENSG00000174165,65,1,1,284,1419
ENSG00000174173,47,1,1,403,1467
ENSG00000174175,69,1,1,830,3594
ENSG00000174177,63,1,1,586,4785
ENSG00000174197,68,1,1,3065,11298
ENSG00000174206,69,1,1,468,2598
ENSG00000174225,58,1,1,256,3459
ENSG00000174226,71,1,1,440,1881
ENSG00000174227,66,1,1,983,4359
ENSG00000174231,69,1,1,2335,7812
ENSG00000174233,69,1,1,1168,5025
ENSG00000174236,38,1,1,236,711
ENSG00000174238,68,1,1,270,1908
ENSG00000174243,65,1,1,820,2925
ENSG00000174276,46,1,1,403,1422
ENSG00000174279,59,1,1,476,2823
ENSG00000174282,64,1,1,1013,3396
ENSG00000174292,65,1,1,666,2514
ENSG00000174306,64,1,1,956,4362
ENSG00000174307,56,1,1,127,558
ENSG00000174326,68,1,1,471,3774
ENSG00000174327,69,1,1,426,1494
ENSG00000174332,68,1,1,620,4560
ENSG00000174339,29,1,1,311,942
ENSG00000174343,69,1,1,479,1590
ENSG00000174348,66,1,1,661,4473
ENSG00000174358,68,1,1,634,5082
ENSG00000174371,68,1,1,846,4227
ENSG00000174373,69,1,1,2495,10980
ENSG00000174405,64,1,1,911,2919
ENSG00000174417,71,1,1,398,1608
ENSG00000174429,69,1,1,381,1740
ENSG00000174437,71,1,1,1042,5046
ENSG00000174442,70,1,1,591,2526
ENSG00000174444,45,1,1,427,1623
ENSG00000174446,58,1,1,98,333
ENSG00000174448,68,1,1,220,1110
ENSG00000174453,69,1,1,222,885
ENSG00000174469,47,1,1,1331,4218
ENSG00000174473,67,1,1,601,2382
ENSG00000174482,69,1,1,606,1860
ENSG00000174485,68,1,1,1906,9153
ENSG00000174498,67,1,1,814,5094
ENSG00000174500,54,1,1,180,723
ENSG00000174502,66,1,1,887,4767
ENSG00000174514,71,1,1,514,2712
ENSG00000174516,69,1,1,469,1704
ENSG00000174521,59,1,1,239,1083
ENSG00000174527,65,1,1,1022,4314
ENSG00000174529,47,1,1,255,1155
ENSG00000174547,67,1,1,192,1020
ENSG00000174562,60,1,1,256,5286
ENSG00000174564,67,1,1,311,2016
ENSG00000174574,64,1,1,192,1308
ENSG00000174576,68,1,1,802,2553
ENSG00000174579,66,1,1,577,2178
ENSG00000174599,49,1,1,369,1221
ENSG00000174600,54,1,1,373,1161
ENSG00000174606,72,1,1,544,1947
ENSG00000174607,72,1,1,541,1923
ENSG00000174611,67,1,1,661,2532
ENSG00000174628,65,1,1,287,2883
ENSG00000174640,67,1,1,643,3312
ENSG00000174669,69,1,1,456,2940
ENSG00000174672,65,1,1,766,10200
ENSG00000174684,69,1,1,415,1407
ENSG00000174695,58,1,1,72,273
ENSG00000174697,66,1,1,167,642
ENSG00000174705,68,1,1,911,3954
ENSG00000174718,68,1,1,1747,8466
ENSG00000174721,35,1,1,258,1107
ENSG00000174738,67,1,1,579,2166
ENSG00000174740,57,1,1,382,1149
ENSG00000174744,61,1,1,290,3426
ENSG00000174749,64,1,1,132,1161
ENSG00000174775,56,1,1,189,1647
ENSG00000174776,57,1,1,697,4047
ENSG00000174780,58,1,1,671,3873
ENSG00000174788,66,1,1,136,804
ENSG00000174791,64,1,1,783,3015
ENSG00000174799,71,1,1,1140,3954
ENSG00000174804,70,1,1,537,2679
ENSG00000174807,57,1,1,757,2886
ENSG00000174808,67,1,1,178,1935
ENSG00000174827,66,1,1,519,2871
ENSG00000174837,57,1,1,886,10137
ENSG00000174839,72,1,1,608,3369
ENSG00000174840,66,1,1,609,2535
ENSG00000174842,67,1,1,594,2322
ENSG00000174851,64,1,1,293,1251
ENSG00000174871,62,1,1,160,1104
ENSG00000174885,52,1,1,892,5163
ENSG00000174891,64,1,1,334,1527
ENSG00000174898,51,1,1,798,6135
ENSG00000174903,61,1,1,201,1728
ENSG00000174915,59,1,1,487,3027
ENSG00000174917,56,1,1,140,732
ENSG00000174928,67,1,1,294,1338
ENSG00000174938,69,1,1,923,3483
ENSG00000174939,68,1,1,390,2046
ENSG00000174943,70,1,1,329,1341
ENSG00000174944,58,1,1,338,1323
ENSG00000174945,63,1,1,498,2214
ENSG00000174946,60,1,1,319,1038
ENSG00000174948,67,1,1,731,2703
ENSG00000174950,66,1,1,174,861
ENSG00000174951,52,1,1,365,2658
ENSG00000174953,68,1,1,1008,4422
ENSG00000174957,35,1,1,312,1365
ENSG00000174963,64,1,1,384,4821
ENSG00000174989,71,1,1,598,4251
ENSG00000174990,64,1,1,305,2400
ENSG00000174992,56,1,1,167,552
ENSG00000174996,66,1,1,622,4530
ENSG00000175003,65,1,1,554,2358
ENSG00000175018,64,1,1,186,1344
ENSG00000175029,57,1,1,985,3402
ENSG00000175040,55,1,1,530,2262
ENSG00000175048,70,1,1,488,2592
ENSG00000175054,70,1,1,2644,9972
ENSG00000175063,51,1,1,179,705
ENSG00000175065,69,1,1,1059,5406
ENSG00000175066,67,1,1,529,2451
ENSG00000175073,72,1,1,1222,3813
ENSG00000175084,68,1,1,470,2625
ENSG00000175087,70,1,1,341,2913
ENSG00000175093,64,1,1,273,885
ENSG00000175097,63,1,1,527,1617
ENSG00000175104,66,1,1,522,3045
ENSG00000175105,59,1,1,1128,4371
ENSG00000175110,59,1,1,360,1671
ENSG00000175115,72,1,1,963,5976
ENSG00000175121,65,1,1,123,2082
ENSG00000175130,49,1,1,195,1551
ENSG00000175137,66,1,1,393,1605
ENSG00000175143,33,1,1,369,2397
ENSG00000175155,69,1,1,119,1350
ENSG00000175161,72,1,1,437,2076
ENSG00000175164,38,1,1,373,2271
ENSG00000175166,67,1,1,908,3876
ENSG00000175175,72,1,1,755,3756
ENSG00000175182,64,1,1,366,2349
ENSG00000175183,66,1,1,193,1188
ENSG00000175189,66,1,1,352,1146
ENSG00000175197,63,1,1,192,672
ENSG00000175198,68,1,1,728,3456
ENSG00000175203,67,1,1,406,1503
ENSG00000175206,66,1,1,151,2085
ENSG00000175213,61,1,1,720,2838
ENSG00000175215,66,1,1,271,1542
ENSG00000175216,72,1,1,2032,8097
ENSG00000175220,66,1,1,439,2892
ENSG00000175221,65,1,1,877,7161
ENSG00000175224,71,1,1,550,1980
ENSG00000175229,62,1,1,431,1710
ENSG00000175262,54,1,1,823,5478
ENSG00000175264,54,1,1,411,1764
ENSG00000175267,69,1,1,1184,6273
ENSG00000175274,66,1,1,189,1749
ENSG00000175279,38,1,1,138,831
ENSG00000175283,59,1,1,538,1707
ENSG00000175287,64,1,1,297,4617
ENSG00000175294,56,1,1,780,7038
ENSG00000175305,67,1,1,404,1386
ENSG00000175309,69,1,1,450,3636
ENSG00000175311,70,1,1,417,1563
ENSG00000175315,60,1,1,149,750
ENSG00000175318,67,1,1,354,2832
ENSG00000175324,65,1,1,133,486
ENSG00000175325,62,1,1,226,1212
ENSG00000175329,61,1,1,245,1728
ENSG00000175336,49,1,1,326,1389
ENSG00000175348,69,1,1,198,801
ENSG00000175352,70,1,1,241,1089
ENSG00000175354,64,1,1,415,2361
ENSG00000175356,70,1,1,999,5301
ENSG00000175376,67,1,1,165,729
ENSG00000175387,70,1,1,467,1773
ENSG00000175390,67,1,1,357,2427
ENSG00000175395,54,1,1,456,4470
ENSG00000175398,45,1,1,313,951
ENSG00000175414,62,1,1,244,2382
ENSG00000175416,64,1,1,229,1353
ENSG00000175426,71,1,1,753,2703
ENSG00000175445,70,1,1,475,2223
ENSG00000175449,69,1,1,210,1182
ENSG00000175455,63,1,1,912,4557
ENSG00000175463,66,1,1,446,2070
ENSG00000175467,65,1,1,800,4152
ENSG00000175470,55,1,1,453,3057
ENSG00000175471,69,1,1,999,3825
ENSG00000175485,38,1,1,320,1131
ENSG00000175489,56,1,1,305,1584
ENSG00000175497,70,1,1,800,3330
ENSG00000175505,68,1,1,225,2883
ENSG00000175513,62,1,1,556,2988
ENSG00000175514,52,1,1,470,2721
ENSG00000175518,41,1,1,475,2517
ENSG00000175520,51,1,1,655,2424
ENSG00000175535,60,1,1,465,2343
ENSG00000175536,62,1,1,231,1293
ENSG00000175538,64,1,1,103,381
ENSG00000175544,64,1,1,275,1338
ENSG00000175550,60,1,1,205,990
ENSG00000175556,70,1,1,759,4659
ENSG00000175564,68,1,1,312,1086
ENSG00000175567,70,1,1,309,1017
ENSG00000175573,61,1,1,293,1209
ENSG00000175581,63,1,1,212,1572
ENSG00000175591,58,1,1,377,1296
ENSG00000175592,66,1,1,271,1062
ENSG00000175595,70,1,1,916,3108
ENSG00000175600,63,1,1,471,2496
ENSG00000175602,52,1,1,202,606
ENSG00000175606,65,1,1,260,1560
ENSG00000175634,64,1,1,482,2058
ENSG00000175643,50,1,1,147,963
ENSG00000175662,69,1,1,507,2682
ENSG00000175664,65,1,1,289,1833
ENSG00000175697,71,1,1,814,2835
ENSG00000175701,46,1,1,138,966
ENSG00000175707,64,1,1,398,1284
ENSG00000175711,68,1,1,361,3507
ENSG00000175727,68,1,1,919,4266
ENSG00000175745,65,1,1,423,2586
ENSG00000175756,61,1,1,199,1203
ENSG00000175764,65,1,1,800,6201
ENSG00000175766,67,1,1,242,1842
ENSG00000175782,67,1,1,313,1260
ENSG00000175785,69,1,1,153,936
ENSG00000175787,43,1,1,603,2793
ENSG00000175792,61,1,1,456,1725
ENSG00000175793,58,1,1,248,1059
ENSG00000175806,70,1,1,235,1578
ENSG00000175820,39,1,1,7081,31779
ENSG00000175826,66,1,1,244,1167
ENSG00000175832,69,1,1,484,2682
ENSG00000175854,59,1,1,235,4356
ENSG00000175857,41,1,1,157,930
ENSG00000175866,68,1,1,552,4809
ENSG00000175868,55,1,1,127,684
ENSG00000175874,58,1,1,290,1269
ENSG00000175877,57,1,1,265,1197
ENSG00000175879,64,1,1,290,1365
ENSG00000175893,72,1,1,265,978
ENSG00000175894,69,1,1,669,3465
ENSG00000175895,67,1,1,249,924
ENSG00000175899,60,1,1,1474,6624
ENSG00000175906,60,1,1,201,609
ENSG00000175920,62,1,1,504,3684
ENSG00000175928,65,1,1,716,2244
ENSG00000175931,67,1,1,1292,6669
ENSG00000175938,65,1,1,295,1953
ENSG00000175946,67,1,1,581,2148
ENSG00000175970,68,1,1,251,1563
ENSG00000175984,71,1,1,928,3867
ENSG00000175985,68,1,1,506,2445
ENSG00000176009,44,1,1,181,600
ENSG00000176014,67,1,1,446,4101
ENSG00000176018,70,1,1,306,1434
ENSG00000176020,57,1,1,504,2301
ENSG00000176022,45,1,1,329,1914
ENSG00000176029,68,1,1,467,2676
ENSG00000176040,69,1,1,717,3828
ENSG00000176046,64,1,1,100,558
ENSG00000176049,71,1,1,820,3930
ENSG00000176055,66,1,1,279,1035
ENSG00000176058,57,1,1,711,5271
ENSG00000176076,38,1,1,142,780
ENSG00000176083,63,1,1,524,3144
ENSG00000176087,48,1,1,324,1164
ENSG00000176092,68,1,1,1985,8805
ENSG00000176095,71,1,1,441,1629
ENSG00000176101,59,1,1,119,399
ENSG00000176102,67,1,1,717,2787
ENSG00000176105,62,1,1,543,2388
ENSG00000176108,61,1,1,201,1458
ENSG00000176125,36,1,1,142,906
ENSG00000176136,45,1,1,325,1413
ENSG00000176142,68,1,1,488,2241
ENSG00000176148,72,1,1,509,2616
ENSG00000176153,62,1,1,190,804
ENSG00000176155,67,1,1,751,8430
ENSG00000176160,66,1,1,596,2721
ENSG00000176170,66,1,1,470,2850
ENSG00000176171,65,1,1,259,2925
ENSG00000176177,69,1,1,607,2799
ENSG00000176182,57,1,1,399,2751
ENSG00000176194,64,1,1,219,1488
ENSG00000176200,30,1,1,311,945
ENSG00000176204,70,1,1,591,2085
ENSG00000176208,69,1,1,1844,8214
ENSG00000176209,66,1,1,107,1233
ENSG00000176219,37,1,1,330,2076
ENSG00000176225,71,1,1,2226,9036
ENSG00000176244,57,1,1,88,303
ENSG00000176248,65,1,1,822,5319
ENSG00000176256,42,1,1,186,738
ENSG00000176261,57,1,1,179,969
ENSG00000176273,70,1,1,365,1797
ENSG00000176281,34,1,1,323,1011
ENSG00000176302,60,1,1,292,2316
ENSG00000176358,52,1,1,113,795
ENSG00000176371,65,1,1,614,2520
ENSG00000176381,26,1,1,295,1380
ENSG00000176383,52,1,1,378,2106
ENSG00000176386,63,1,1,85,438
ENSG00000176387,67,1,1,405,1971
ENSG00000176390,67,1,1,442,2139
ENSG00000176393,70,1,1,650,3852
ENSG00000176396,31,1,1,236,912
ENSG00000176399,69,1,1,504,2571
ENSG00000176401,27,1,1,161,918
ENSG00000176402,55,1,1,279,1332
ENSG00000176406,68,1,1,1349,7995
ENSG00000176407,68,1,1,381,2517
ENSG00000176410,45,1,1,226,957
ENSG00000176422,69,1,1,207,753
ENSG00000176428,62,1,1,251,2565
ENSG00000176435,43,1,1,490,1647
ENSG00000176438,69,1,1,975,4710
ENSG00000176444,70,1,1,499,4728
ENSG00000176454,69,1,1,524,2712
ENSG00000176463,70,1,1,710,3588
ENSG00000176472,60,1,1,245,2469
ENSG00000176473,68,1,1,544,2292
ENSG00000176485,60,1,1,162,1278
ENSG00000176490,63,1,1,198,939
ENSG00000176531,68,1,1,640,4953
ENSG00000176532,53,1,1,129,477
ENSG00000176533,59,1,1,68,207
ENSG00000176540,29,1,1,326,1371
ENSG00000176542,69,1,1,2245,7071
ENSG00000176547,36,1,1,329,1476
ENSG00000176563,66,1,1,330,5052
ENSG00000176567,23,0,1,305,1068
ENSG00000176571,53,1,1,436,2436
ENSG00000176595,49,1,1,623,3114
ENSG00000176597,58,1,1,378,1338
ENSG00000176601,69,1,1,1328,5406
ENSG00000176619,62,1,1,620,5166
ENSG00000176623,66,1,1,314,1368
ENSG00000176624,68,1,1,659,3855
ENSG00000176635,69,1,1,307,1578
ENSG00000176641,64,1,1,203,621
ENSG00000176658,72,1,1,1006,4077
ENSG00000176678,46,1,1,345,1572
ENSG00000176692,47,1,1,501,1962
ENSG00000176697,71,1,1,329,1632
ENSG00000176715,64,1,1,576,4047
ENSG00000176720,66,1,1,212,1929
ENSG00000176731,39,1,1,100,843
ENSG00000176732,68,1,1,129,507
ENSG00000176749,62,1,1,307,1149
ENSG00000176769,67,1,1,586,4692
ENSG00000176771,68,1,1,1909,7188
ENSG00000176774,35,1,1,343,1488
ENSG00000176783,69,1,1,708,5217
ENSG00000176787,37,1,1,325,1161
ENSG00000176788,43,1,1,227,1227
ENSG00000176798,31,1,1,315,1944
ENSG00000176834,71,1,1,540,2634
ENSG00000176842,64,1,1,483,3354
ENSG00000176845,67,1,1,311,2343
ENSG00000176853,68,1,1,838,3318
ENSG00000176871,60,1,1,421,2043
ENSG00000176884,62,1,1,943,4896
ENSG00000176887,43,1,1,441,1875
ENSG00000176890,63,1,1,313,2397
ENSG00000176893,46,1,1,314,987
ENSG00000176894,61,1,1,195,1536
ENSG00000176895,39,1,1,312,1167
ENSG00000176896,48,1,1,381,1488
ENSG00000176900,40,1,1,354,1242
ENSG00000176903,58,1,1,353,1098
ENSG00000176907,66,1,1,106,384
ENSG00000176909,67,1,1,415,3579
ENSG00000176915,71,1,1,938,5331
ENSG00000176919,62,1,1,202,1623
ENSG00000176922,36,1,1,323,1089
ENSG00000176925,38,1,1,342,1260
ENSG00000176927,67,1,1,1503,9741
ENSG00000176928,61,1,1,453,1998
ENSG00000176945,54,1,1,709,6588
ENSG00000176946,70,1,1,577,3393
ENSG00000176953,67,1,1,419,1791
ENSG00000176956,64,1,1,161,1395
ENSG00000176971,44,1,1,211,822
ENSG00000176973,56,1,1,189,1503
ENSG00000176974,69,1,1,483,2916
ENSG00000176978,63,1,1,492,4185
ENSG00000176979,21,1,1,471,1563
ENSG00000176986,71,1,1,1094,4650
ENSG00000176988,42,1,1,255,1902
ENSG00000176994,67,1,1,937,2979
ENSG00000177000,69,1,1,697,3621
ENSG00000177025,53,1,1,215,1716
ENSG00000177030,63,1,1,565,4275
ENSG00000177034,72,1,1,251,1683
ENSG00000177042,60,1,1,216,915
ENSG00000177045,58,1,1,739,4143
ENSG00000177051,51,1,1,603,2385
ENSG00000177054,72,1,1,622,2355
ENSG00000177058,71,1,1,561,2220
ENSG00000177076,69,1,1,275,990
ENSG00000177082,68,1,1,378,1746
ENSG00000177084,69,1,1,2286,9774
ENSG00000177096,51,1,1,259,1197
ENSG00000177098,64,1,1,228,1464
ENSG00000177103,68,1,1,2113,10416
ENSG00000177105,52,1,1,191,768
ENSG00000177106,57,1,1,715,6084
ENSG00000177108,68,1,1,263,1263
ENSG00000177119,68,1,1,931,4455
ENSG00000177125,67,1,1,500,1932
ENSG00000177143,58,1,1,172,618
ENSG00000177150,63,1,1,272,942
ENSG00000177156,65,1,1,337,2658
ENSG00000177169,67,1,1,1050,8802
ENSG00000177181,70,1,1,391,1407
ENSG00000177182,69,1,1,354,1206
ENSG00000177189,67,1,1,740,3162
ENSG00000177191,53,1,1,397,1398
ENSG00000177192,69,1,1,427,3174
ENSG00000177200,68,1,1,2897,9210
ENSG00000177202,43,1,1,124,525
ENSG00000177225,63,1,1,220,2160
ENSG00000177238,68,1,1,477,3693
ENSG00000177239,53,1,1,699,5727
ENSG00000177272,53,1,1,575,2382
ENSG00000177283,39,1,1,694,3912
ENSG00000177291,65,1,1,370,2889
ENSG00000177294,69,1,1,442,2010
ENSG00000177301,62,1,1,499,1779
ENSG00000177302,70,1,1,1001,4434
ENSG00000177303,68,1,1,1202,4908
ENSG00000177311,58,1,1,1195,4203
ENSG00000177324,41,1,1,799,7341
ENSG00000177352,52,1,1,467,2025
ENSG00000177354,54,1,1,1435,5556
ENSG00000177363,44,1,1,238,912
ENSG00000177370,67,1,1,194,1248
ENSG00000177374,52,1,1,733,3828
ENSG00000177380,68,1,1,1194,7779
ENSG00000177398,63,1,1,1446,7833
ENSG00000177409,31,1,1,1584,5112
ENSG00000177414,63,1,1,226,2532
ENSG00000177425,63,1,1,340,1272
ENSG00000177426,64,1,1,401,4116
ENSG00000177427,66,1,1,465,2301
ENSG00000177432,45,1,1,182,975
ENSG00000177453,70,1,1,436,1416
ENSG00000177455,65,1,1,557,3366
ENSG00000177459,60,1,1,374,2523
ENSG00000177463,70,1,1,615,2727
ENSG00000177464,55,1,1,362,1440
ENSG00000177465,52,1,1,421,1959
ENSG00000177468,63,1,1,272,1374
ENSG00000177469,64,1,1,390,2436
ENSG00000177479,60,1,1,493,1920
ENSG00000177483,65,1,1,1052,4347
ENSG00000177485,66,1,1,672,2280
ENSG00000177508,60,1,1,501,2418
ENSG00000177511,72,1,1,380,2466
ENSG00000177519,63,1,1,109,447
ENSG00000177535,48,1,1,317,2076
ENSG00000177542,56,1,1,323,1434
ENSG00000177548,70,1,1,569,3639
ENSG00000177551,58,1,1,135,576
ENSG00000177556,51,1,1,68,615
ENSG00000177558,65,1,1,369,2469
ENSG00000177565,67,1,1,514,2781
ENSG00000177570,68,1,1,201,2208
ENSG00000177575,65,1,1,1156,5658
ENSG00000177576,54,1,1,76,735
ENSG00000177595,61,1,1,910,5403
ENSG00000177602,43,1,1,798,2904
ENSG00000177606,41,1,1,331,1569
ENSG00000177613,58,1,1,616,2505
ENSG00000177614,71,1,1,524,4713
ENSG00000177628,63,1,1,536,2688
ENSG00000177646,62,1,1,621,2793
ENSG00000177663,66,1,1,866,4812
ENSG00000177666,57,1,1,504,4908
ENSG00000177669,61,1,1,435,2169
ENSG00000177673,26,1,1,395,2142
ENSG00000177674,57,1,1,159,975
ENSG00000177679,54,1,1,653,7098
ENSG00000177685,59,1,1,399,4164
ENSG00000177692,52,1,1,388,1575
ENSG00000177694,59,1,1,795,3384
ENSG00000177697,60,1,1,253,1380
ENSG00000177700,47,1,1,67,420
ENSG00000177706,63,1,1,584,4437
ENSG00000177707,69,1,1,549,3438
ENSG00000177728,70,1,1,1366,5907
ENSG00000177731,69,1,1,1269,7449
ENSG00000177732,39,1,1,315,1188
ENSG00000177733,53,1,1,305,1776
ENSG00000177752,67,1,1,280,1494
ENSG00000177791,69,1,1,299,1284
ENSG00000177807,44,1,1,379,1407
ENSG00000177830,66,1,1,418,4068
ENSG00000177853,54,1,1,1483,5211
ENSG00000177868,57,1,1,66,633
ENSG00000177875,60,1,1,194,624
ENSG00000177879,59,1,1,193,1356
ENSG00000177885,70,1,1,217,930
ENSG00000177888,70,1,1,909,3750
ENSG00000177889,42,1,1,152,864
ENSG00000177917,62,1,1,226,882
